frozenset({'curd', 'tropical fruit', 'whole milk'}),	0.006507371631926792
frozenset({'root vegetables', 'pip fruit', 'whole milk'}),	0.008947635993899338
frozenset({'butter', 'whipped/sour cream', 'whole milk'}),	0.006710726995424504
frozenset({'yogurt', 'rolls/buns', 'sausage'}),	0.005998983223182512
frozenset({'citrus fruit', 'other vegetables', 'bottled water'}),	0.005083884087442806
frozenset({'pip fruit', 'pastry', 'whole milk'}),	0.005083884087442806
frozenset({'other vegetables', 'soda', 'bottled water'}),	0.0056939501779359435
frozenset({'pip fruit', 'sausage', 'whole milk'}),	0.005592272496187087
frozenset({'chicken', 'other vegetables', 'whole milk'}),	0.008439247585155059
frozenset({'root vegetables', 'curd', 'whole milk'}),	0.0062023385866802234
frozenset({'rolls/buns', 'whipped/sour cream', 'whole milk'}),	0.007829181494661922
frozenset({'yogurt', 'bottled water', 'whole milk'}),	0.009659379766141332
frozenset({'other vegetables', 'pastry', 'whole milk'}),	0.010574478901881037
frozenset({'root vegetables', 'other vegetables', 'margarine'}),	0.005897305541433655
frozenset({'yogurt', 'other vegetables', 'frozen vegetables'}),	0.0052872394509405184
frozenset({'citrus fruit', 'root vegetables', 'whole milk'}),	0.009150991357397052
frozenset({'soda', 'whole milk', 'rolls/buns'}),	0.008845958312150484
frozenset({'root vegetables', 'yogurt', 'whipped/sour cream'}),	0.006405693950177936
frozenset({'bottled water', 'tropical fruit', 'whole milk'}),	0.008032536858159633
frozenset({'sausage', 'tropical fruit', 'whole milk'}),	0.007219115404168785
frozenset({'yogurt', 'tropical fruit', 'whipped/sour cream'}),	0.0062023385866802234
frozenset({'yogurt', 'other vegetables', 'domestic eggs'}),	0.005795627859684799
frozenset({'root vegetables', 'sausage', 'whole milk'}),	0.007727503812913066
frozenset({'rolls/buns', 'fruit/vegetable juice', 'whole milk'}),	0.005592272496187087
frozenset({'other vegetables', 'shopping bags', 'whole milk'}),	0.007625826131164209
frozenset({'other vegetables', 'sausage', 'whole milk'}),	0.010167768174885612
frozenset({'yogurt', 'soda', 'tropical fruit'}),	0.0066090493136756485
frozenset({'domestic eggs', 'pip fruit', 'whole milk'}),	0.005388917132689374
frozenset({'yogurt', 'rolls/buns', 'bottled water'}),	0.0071174377224199285
frozenset({'other vegetables', 'pastry', 'rolls/buns'}),	0.006100660904931368
frozenset({'root vegetables', 'other vegetables', 'sausage'}),	0.00681240467717336
frozenset({'other vegetables', 'soda', 'rolls/buns'}),	0.009862735129639044
frozenset({'yogurt', 'frankfurter', 'whole milk'}),	0.0062023385866802234
frozenset({'other vegetables', 'sausage', 'rolls/buns'}),	0.008845958312150484
frozenset({'citrus fruit', 'other vegetables', 'whole milk'}),	0.013014743263853584
frozenset({'yogurt', 'shopping bags', 'whole milk'}),	0.0052872394509405184
frozenset({'napkins', 'other vegetables', 'whole milk'}),	0.00681240467717336
frozenset({'other vegetables', 'long life bakery product', 'whole milk'}),	0.0056939501779359435
frozenset({'other vegetables', 'fruit/vegetable juice', 'whole milk'}),	0.01047280122013218
frozenset({'tropical fruit', 'frankfurter', 'whole milk'}),	0.005185561769191663
frozenset({'rolls/buns', 'tropical fruit', 'whole milk'}),	0.010981189628876462
frozenset({'yogurt', 'pip fruit', 'whole milk'}),	0.009557702084392475
frozenset({'other vegetables', 'curd', 'whole milk'}),	0.009862735129639044
frozenset({'yogurt', 'soda', 'fruit/vegetable juice'}),	0.005083884087442806
frozenset({'other vegetables', 'white bread', 'whole milk'}),	0.005897305541433655
frozenset({'yogurt', 'beef', 'whole milk'}),	0.006100660904931368
frozenset({'other vegetables', 'pip fruit', 'whole milk'}),	0.013523131672597865
frozenset({'soda', 'pastry', 'whole milk'}),	0.008235892221657347
frozenset({'yogurt', 'other vegetables', 'margarine'}),	0.0056939501779359435
frozenset({'yogurt', 'newspapers', 'whole milk'}),	0.0066090493136756485
frozenset({'citrus fruit', 'other vegetables', 'pip fruit'}),	0.005897305541433655
frozenset({'root vegetables', 'other vegetables', 'pip fruit'}),	0.00813421453990849
frozenset({'other vegetables', 'soda', 'whole milk'}),	0.013929842399593289
frozenset({'curd', 'whole milk', 'rolls/buns'}),	0.005897305541433655
frozenset({'other vegetables', 'hygiene articles', 'whole milk'}),	0.005185561769191663
frozenset({'yogurt', 'other vegetables', 'newspapers'}),	0.005592272496187087
frozenset({'citrus fruit', 'pip fruit', 'whole milk'}),	0.005185561769191663
frozenset({'yogurt', 'soda', 'bottled water'}),	0.007422470767666497
frozenset({'other vegetables', 'soda', 'pastry'}),	0.005490594814438231
frozenset({'sugar', 'other vegetables', 'whole milk'}),	0.00630401626842908
frozenset({'soda', 'other vegetables', 'sausage'}),	0.007219115404168785
frozenset({'citrus fruit', 'pip fruit', 'tropical fruit'}),	0.005592272496187087
frozenset({'citrus fruit', 'rolls/buns', 'yogurt'}),	0.005795627859684799
frozenset({'other vegetables', 'sausage', 'bottled water'}),	0.005083884087442806
frozenset({'root vegetables', 'other vegetables', 'domestic eggs'}),	0.007320793085917641
frozenset({'yogurt', 'sausage', 'whole milk'}),	0.008744280630401627
frozenset({'root vegetables', 'fruit/vegetable juice', 'whole milk'}),	0.006507371631926792
frozenset({'root vegetables', 'other vegetables', 'chicken'}),	0.0056939501779359435
frozenset({'root vegetables', 'other vegetables', 'whole milk'}),	0.023182511438739197
frozenset({'other vegetables', 'whole milk', 'onions'}),	0.0066090493136756485
frozenset({'other vegetables', 'hamburger meat', 'whole milk'}),	0.00630401626842908
frozenset({'yogurt', 'other vegetables', 'shopping bags'}),	0.005388917132689374
frozenset({'yogurt', 'curd', 'tropical fruit'}),	0.0052872394509405184
frozenset({'other vegetables', 'cream cheese ', 'whole milk'}),	0.006710726995424504
frozenset({'root vegetables', 'other vegetables', 'pork'}),	0.007015760040671073
frozenset({'citrus fruit', 'tropical fruit', 'whole milk'}),	0.009049313675648195
frozenset({'other vegetables', 'newspapers', 'rolls/buns'}),	0.005490594814438231
frozenset({'yogurt', 'curd', 'whole milk'}),	0.010066090493136757
frozenset({'other vegetables', 'rolls/buns', 'beef'}),	0.005795627859684799
frozenset({'root vegetables', 'shopping bags', 'whole milk'}),	0.0052872394509405184
frozenset({'other vegetables', 'tropical fruit', 'fruit/vegetable juice'}),	0.0066090493136756485
frozenset({'rolls/buns', 'pastry', 'whole milk'}),	0.008540925266903915
frozenset({'citrus fruit', 'rolls/buns', 'other vegetables'}),	0.005998983223182512
frozenset({'tropical fruit', 'newspapers', 'whole milk'}),	0.005083884087442806
frozenset({'root vegetables', 'beef', 'whole milk'}),	0.008032536858159633
frozenset({'yogurt', 'other vegetables', 'whipped/sour cream'}),	0.010167768174885612
frozenset({'root vegetables', 'newspapers', 'whole milk'}),	0.005795627859684799
frozenset({'other vegetables', 'sausage', 'tropical fruit'}),	0.005998983223182512
frozenset({'soda', 'whipped/sour cream', 'whole milk'}),	0.005490594814438231
frozenset({'other vegetables', 'bottled water', 'tropical fruit'}),	0.0062023385866802234
frozenset({'rolls/buns', 'pork', 'whole milk'}),	0.0062023385866802234
frozenset({'bottled beer', 'bottled water', 'whole milk'}),	0.006100660904931368
frozenset({'soda', 'sausage', 'whole milk'}),	0.006710726995424504
frozenset({'rolls/buns', 'shopping bags', 'whole milk'}),	0.0052872394509405184
frozenset({'root vegetables', 'pastry', 'whole milk'}),	0.0056939501779359435
frozenset({'other vegetables', 'tropical fruit', 'whipped/sour cream'}),	0.007829181494661922
frozenset({'yogurt', 'rolls/buns', 'newspapers'}),	0.005083884087442806
frozenset({'root vegetables', 'whole milk', 'chicken'}),	0.005998983223182512
frozenset({'yogurt', 'other vegetables', 'sausage'}),	0.00813421453990849
frozenset({'rolls/buns', 'frankfurter', 'whole milk'}),	0.005998983223182512
frozenset({'citrus fruit', 'butter', 'whole milk'}),	0.005083884087442806
frozenset({'soda', 'sausage', 'shopping bags'}),	0.0056939501779359435
frozenset({'yogurt', 'cream cheese ', 'whole milk'}),	0.0066090493136756485
frozenset({'butter', 'bottled water', 'whole milk'}),	0.005388917132689374
frozenset({'yogurt', 'coffee', 'whole milk'}),	0.005083884087442806
frozenset({'other vegetables', 'oil', 'whole milk'}),	0.005083884087442806
frozenset({'rolls/buns', 'domestic eggs', 'whole milk'}),	0.0066090493136756485
frozenset({'citrus fruit', 'bottled water', 'whole milk'}),	0.005897305541433655
frozenset({'yogurt', 'other vegetables', 'whole milk'}),	0.02226741230299949
frozenset({'yogurt', 'beef', 'other vegetables'}),	0.005185561769191663
frozenset({'citrus fruit', 'whipped/sour cream', 'whole milk'}),	0.00630401626842908
frozenset({'yogurt', 'butter', 'whole milk'}),	0.009354346720894764
frozenset({'root vegetables', 'brown bread', 'whole milk'}),	0.0056939501779359435
frozenset({'root vegetables', 'other vegetables', 'pastry'}),	0.005897305541433655
frozenset({'soda', 'bottled water', 'fruit/vegetable juice'}),	0.005185561769191663
frozenset({'soda', 'brown bread', 'whole milk'}),	0.005083884087442806
frozenset({'yogurt', 'other vegetables', 'brown bread'}),	0.005185561769191663
frozenset({'other vegetables', 'tropical fruit', 'rolls/buns'}),	0.007829181494661922
frozenset({'rolls/buns', 'bottled beer', 'whole milk'}),	0.005388917132689374
frozenset({'yogurt', 'other vegetables', 'pip fruit'}),	0.00813421453990849
frozenset({'yogurt', 'bottled beer', 'whole milk'}),	0.005185561769191663
frozenset({'other vegetables', 'pip fruit', 'rolls/buns'}),	0.005083884087442806
frozenset({'yogurt', 'other vegetables', 'tropical fruit'}),	0.012302999491611592
frozenset({'citrus fruit', 'whole milk', 'domestic eggs'}),	0.0056939501779359435
frozenset({'root vegetables', 'other vegetables', 'newspapers'}),	0.005998983223182512
frozenset({'root vegetables', 'other vegetables', 'onions'}),	0.0056939501779359435
frozenset({'soda', 'tropical fruit', 'whole milk'}),	0.007829181494661922
frozenset({'soda', 'domestic eggs', 'whole milk'}),	0.005185561769191663
frozenset({'yogurt', 'pip fruit', 'tropical fruit'}),	0.006405693950177936
frozenset({'chicken', 'rolls/buns', 'whole milk'}),	0.0052872394509405184
frozenset({'rolls/buns', 'sausage', 'shopping bags'}),	0.005998983223182512
frozenset({'other vegetables', 'pork', 'whole milk'}),	0.010167768174885612
frozenset({'citrus fruit', 'root vegetables', 'tropical fruit'}),	0.0056939501779359435
frozenset({'other vegetables', 'rolls/buns', 'whole milk'}),	0.017895271987798677
frozenset({'other vegetables', 'frankfurter', 'whole milk'}),	0.007625826131164209
frozenset({'root vegetables', 'other vegetables', 'shopping bags'}),	0.0066090493136756485
frozenset({'tropical fruit', 'fruit/vegetable juice', 'whole milk'}),	0.005998983223182512
frozenset({'soda', 'chocolate', 'whole milk'}),	0.005083884087442806
frozenset({'yogurt', 'soda', 'rolls/buns'}),	0.00864260294865277
frozenset({'yogurt', 'whole milk', 'domestic eggs'}),	0.007727503812913066
frozenset({'rolls/buns', 'pip fruit', 'whole milk'}),	0.0062023385866802234
frozenset({'yogurt', 'tropical fruit', 'whole milk'}),	0.015149974580579562
frozenset({'rolls/buns', 'brown bread', 'whole milk'}),	0.0052872394509405184
frozenset({'other vegetables', 'soda', 'shopping bags'}),	0.005388917132689374
frozenset({'other vegetables', 'butter', 'whole milk'}),	0.011489578037620742
frozenset({'other vegetables', 'soda', 'tropical fruit'}),	0.007219115404168785
frozenset({'other vegetables', 'pip fruit', 'whipped/sour cream'}),	0.005592272496187087
frozenset({'yogurt', 'soda', 'other vegetables'}),	0.008337569903406202
frozenset({'yogurt', 'brown bread', 'whole milk'}),	0.0071174377224199285
frozenset({'other vegetables', 'whipped/sour cream', 'rolls/buns'}),	0.006710726995424504
frozenset({'yogurt', 'other vegetables', 'pastry'}),	0.0066090493136756485
frozenset({'other vegetables', 'frozen vegetables', 'whole milk'}),	0.009659379766141332
frozenset({'root vegetables', 'other vegetables', 'whipped/sour cream'}),	0.008540925266903915
frozenset({'other vegetables', 'whipped/sour cream', 'whole milk'}),	0.014641586171835282
frozenset({'other vegetables', 'domestic eggs', 'rolls/buns'}),	0.005897305541433655
frozenset({'yogurt', 'pastry', 'whole milk'}),	0.009150991357397052
frozenset({'other vegetables', 'bottled water', 'whole milk'}),	0.010777834265378749
frozenset({'root vegetables', 'frozen vegetables', 'whole milk'}),	0.0062023385866802234
frozenset({'yogurt', 'other vegetables', 'fruit/vegetable juice'}),	0.008235892221657347
frozenset({'other vegetables', 'domestic eggs', 'whole milk'}),	0.012302999491611592
frozenset({'citrus fruit', 'yogurt', 'tropical fruit'}),	0.00630401626842908
frozenset({'root vegetables', 'beef', 'other vegetables'}),	0.007930859176410779
frozenset({'rolls/buns', 'bottled water', 'whole milk'}),	0.008744280630401627
frozenset({'yogurt', 'whipped/sour cream', 'whole milk'}),	0.010879511947127605
frozenset({'soda', 'shopping bags', 'whole milk'}),	0.00681240467717336
frozenset({'soda', 'pastry', 'rolls/buns'}),	0.005388917132689374
frozenset({'other vegetables', 'pork', 'rolls/buns'}),	0.005592272496187087
frozenset({'root vegetables', 'butter', 'whole milk'}),	0.008235892221657347
frozenset({'other vegetables', 'chocolate', 'whole milk'}),	0.005490594814438231
frozenset({'other vegetables', 'coffee', 'whole milk'}),	0.006405693950177936
frozenset({'other vegetables', 'pip fruit', 'tropical fruit'}),	0.00945602440264362
frozenset({'yogurt', 'rolls/buns', 'other vegetables'}),	0.011489578037620742
frozenset({'root vegetables', 'tropical fruit', 'whole milk'}),	0.011997966446365024
frozenset({'rolls/buns', 'butter', 'whole milk'}),	0.0066090493136756485
frozenset({'rolls/buns', 'margarine', 'whole milk'}),	0.007930859176410779
frozenset({'soda', 'bottled water', 'rolls/buns'}),	0.00681240467717336
frozenset({'other vegetables', 'bottled beer', 'whole milk'}),	0.007625826131164209
frozenset({'sausage', 'pastry', 'whole milk'}),	0.0056939501779359435
frozenset({'citrus fruit', 'rolls/buns', 'whole milk'}),	0.007219115404168785
frozenset({'napkins', 'rolls/buns', 'whole milk'}),	0.0052872394509405184
frozenset({'yogurt', 'bottled water', 'tropical fruit'}),	0.0071174377224199285
frozenset({'other vegetables', 'pastry', 'tropical fruit'}),	0.005083884087442806
frozenset({'other vegetables', 'butter', 'rolls/buns'}),	0.0056939501779359435
frozenset({'root vegetables', 'pork', 'whole milk'}),	0.00681240467717336
frozenset({'root vegetables', 'other vegetables', 'tropical fruit'}),	0.012302999491611592
frozenset({'soda', 'bottled water', 'bottled beer'}),	0.005083884087442806
frozenset({'yogurt', 'soda', 'sausage'}),	0.005592272496187087
frozenset({'other vegetables', 'tropical fruit', 'whole milk'}),	0.01708185053380783
frozenset({'beef', 'rolls/buns', 'whole milk'}),	0.00681240467717336
frozenset({'root vegetables', 'rolls/buns', 'yogurt'}),	0.007219115404168785
frozenset({'root vegetables', 'pip fruit', 'tropical fruit'}),	0.0052872394509405184
frozenset({'other vegetables', 'sausage', 'shopping bags'}),	0.005388917132689374
frozenset({'pip fruit', 'tropical fruit', 'whole milk'}),	0.008439247585155059
frozenset({'yogurt', 'rolls/buns', 'whole milk'}),	0.015556685307574987
frozenset({'root vegetables', 'rolls/buns', 'tropical fruit'}),	0.005897305541433655
frozenset({'root vegetables', 'yogurt', 'pip fruit'}),	0.0052872394509405184
frozenset({'root vegetables', 'other vegetables', 'curd'}),	0.005490594814438231
frozenset({'domestic eggs', 'margarine', 'whole milk'}),	0.005185561769191663
frozenset({'yogurt', 'frozen vegetables', 'whole milk'}),	0.006100660904931368
frozenset({'root vegetables', 'other vegetables', 'fruit/vegetable juice'}),	0.0066090493136756485
frozenset({'root vegetables', 'domestic eggs', 'whole milk'}),	0.008540925266903915
frozenset({'citrus fruit', 'other vegetables', 'whipped/sour cream'}),	0.0056939501779359435
frozenset({'citrus fruit', 'other vegetables', 'yogurt'}),	0.007625826131164209
frozenset({'soda', 'sausage', 'rolls/buns'}),	0.009659379766141332
frozenset({'root vegetables', 'bottled water', 'whole milk'}),	0.007320793085917641
frozenset({'other vegetables', 'butter', 'whipped/sour cream'}),	0.005795627859684799
frozenset({'yogurt', 'other vegetables', 'butter'}),	0.006405693950177936
frozenset({'whole milk', 'tropical fruit', 'domestic eggs'}),	0.006914082358922217
frozenset({'root vegetables', 'other vegetables', 'frozen vegetables'}),	0.006100660904931368
frozenset({'soda', 'tropical fruit', 'rolls/buns'}),	0.005388917132689374
frozenset({'root vegetables', 'whipped/sour cream', 'whole milk'}),	0.00945602440264362
frozenset({'root vegetables', 'yogurt', 'whole milk'}),	0.014539908490086425
frozenset({'citrus fruit', 'yogurt', 'whole milk'}),	0.010269445856634469
frozenset({'napkins', 'yogurt', 'whole milk'}),	0.006100660904931368
frozenset({'yogurt', 'other vegetables', 'cream cheese '}),	0.0052872394509405184
frozenset({'root vegetables', 'soda', 'other vegetables'}),	0.008235892221657347
frozenset({'yogurt', 'margarine', 'whole milk'}),	0.007015760040671073
frozenset({'root vegetables', 'other vegetables', 'bottled water'}),	0.007015760040671073
frozenset({'tropical fruit', 'whipped/sour cream', 'whole milk'}),	0.007930859176410779
frozenset({'other vegetables', 'margarine', 'whole milk'}),	0.009252669039145907
frozenset({'other vegetables', 'shopping bags', 'rolls/buns'}),	0.0052872394509405184
frozenset({'root vegetables', 'sausage', 'yogurt'}),	0.005185561769191663
frozenset({'other vegetables', 'frankfurter', 'rolls/buns'}),	0.005592272496187087
frozenset({'yogurt', 'soda', 'whole milk'}),	0.01047280122013218
frozenset({'rolls/buns', 'sausage', 'whole milk'}),	0.009354346720894764
frozenset({'domestic eggs', 'butter', 'whole milk'}),	0.005998983223182512
frozenset({'other vegetables', 'newspapers', 'whole milk'}),	0.008337569903406202
frozenset({'pip fruit', 'whipped/sour cream', 'whole milk'}),	0.005998983223182512
frozenset({'beef', 'other vegetables', 'whole milk'}),	0.009252669039145907
frozenset({'curd', 'whipped/sour cream', 'whole milk'}),	0.005897305541433655
frozenset({'root vegetables', 'frankfurter', 'whole milk'}),	0.005083884087442806
frozenset({'pastry', 'tropical fruit', 'whole milk'}),	0.006710726995424504
frozenset({'root vegetables', 'rolls/buns', 'whole milk'}),	0.012709710218607015
frozenset({'other vegetables', 'whipped/sour cream', 'domestic eggs'}),	0.005083884087442806
frozenset({'butter', 'tropical fruit', 'whole milk'}),	0.0062023385866802234
frozenset({'soda', 'bottled water', 'tropical fruit'}),	0.005185561769191663
